road,name,chainage,condition,model_type,length,lat,lon
N108,SHOALOK RCC GIDER BRIDGE,12.605,C,bridge,0.713000000000001,22.1427473045161,92.1755462716129
N108,Majher Para Bridge-3,12.68,C,bridge,0.07499999999999929,22.1431539777777,92.1761258777777
N108,Bus Stand -1 Bridge,21.542,C,bridge,8.862000000000002,22.18763163,92.213620835
N110,COXBAZAR STSND,2.028,C,bridge,19.514000000000003,21.4268429481481,92.0048950333333
N110,KALA ALI NYTAN,4.834,C,bridge,2.8059999999999996,21.4181142291666,91.9831066416666
N204,JOGIDISH PUR TEMORIA,0.546,C,bridge,4.287999999999999,24.1483513223529,91.3513885729411
N204,UTTOR SUMA BRIDGE,1.027,C,bridge,0.48099999999999987,24.1440821457446,91.351173349468
N204,NOYAHADI CULVERT,1.49,C,bridge,0.4630000000000001,24.1399384199152,91.3513269466101
N204,CHADCHURY CULVERT,10.785,C,bridge,9.295,24.1283500108469,91.4296905115899
N204,NORPATI BOX CULVERT,28.968,C,bridge,18.183,24.22752708,91.50607404
N204,NORPATI BOX CULVERT,29.35,C,bridge,0.38200000000000145,24.2307384885057,91.5048860034482
N204,Durgapur Bridge,32.21,C,bridge,2.8599999999999994,24.252372476923,91.4912738641025
N207,Mirpur RCC Bridge,0.471,C,bridge,31.739,24.2975653090909,91.5136515090909
N207,BINAGOU,1.523,C,bridge,1.052,24.2958515333333,91.5238512
N207,NATUN BAZAR RCC GIRDER,2.883,C,bridge,1.36,24.2936824758118,91.5369584564389
N207,Naturbazar Arch Rcc culvert,2.997,C,bridge,0.11399999999999988,24.29346909,91.53801353
N207,DHLKI BOX CULVERT,8.165,C,bridge,5.167999999999999,24.2949199064516,91.5849324290322
N207,SHIRAZ NAGAR,29.913,C,bridge,21.748,24.3566285795454,91.7484165704545
N207,KASIM PUR,30.81,C,bridge,0.8969999999999985,24.3645064696428,91.7496340589285
N207,GIYASPUR BOX CULVERT,36.138,C,bridge,5.327999999999999,24.4118841371428,91.7554992199999
N207,CODUPUR BOX CULVERT,37.234,C,bridge,1.0960000000000036,24.4213619662614,91.7581146066869
N207,JAGONATH BOX CULVERT,42.585,C,bridge,5.350999999999999,24.467388932563,91.765181227521
N207,KODALIPUR BOX CULVERT,43.036,C,bridge,0.4510000000000005,24.4725021692982,91.7654722
N207,Kamarkhali Bridge,61.245,C,bridge,18.208999999999996,24.5768487388625,91.6961702597156
N207,GORAKHAL BRIDGE,61.245,C,bridge,0.0,24.5768487388625,91.6961702597156
N208,ASRAFUL KAPUL,9.392,C,bridge,51.852999999999994,24.5036395581784,91.8240557973977
N208,Vonachara Bridge,18.446,C,bridge,9.054000000000002,24.5569153300869,91.8820459853913
N208,Kutalpur Bridge,23.646,C,bridge,5.199999999999999,24.5999345760869,91.8998952804347
N208,LUTPURBOX CULVERT,34.11,C,bridge,10.463999999999999,24.685883104918,91.9306523360655
N208,Elaspur steal deck,37.454,C,bridge,3.344000000000001,24.7140372792746,91.9284881404145
N208,Mahmudabad Bridge,46.1,C,bridge,8.646,24.7892091882352,91.9096244911764
N1,Baro Aulia,218.441,D,bridge,172.341,22.4811642144766,91.7203633632516
N1,Modonhat Bridge,220.725,D,bridge,2.283999999999992,22.4624386352,91.7285307
N1,Mazar Point Bridge,275.943,D,bridge,55.21799999999999,22.2071026538461,92.03633246993
N1,Mathamuhuri Bridge,331.259,D,bridge,55.31600000000003,21.7715943354948,92.0821099546075
N1,SHAMMOTI PARA,386.07,D,bridge,54.81099999999998,21.4063607143344,92.0580467784983
N1,MORICHIA,397.591,D,bridge,11.521000000000015,21.3211087823529,92.0888836352941
N1,SHAPUR STEEL BEAM AND RCC SLAB,400.46,D,bridge,2.8689999999999714,21.2997453619819,92.0974772590991
N1,Balukhali Boro Bridge,417.29,D,bridge,16.83000000000004,21.1888919350109,92.1658773557987
N1,BALUKHAKI,417.29,D,bridge,0.0,21.1888919350109,92.1658773557987
N1,Thang Khali Bridge,419.278,D,bridge,1.9879999999999995,21.1754208098765,92.1562526135802
N1,Kata Khali Bridge,424.577,D,bridge,5.298999999999978,21.1376124564885,92.1680587053435
N1,KATA KHALI RCC GIDER BRIDGE,424.577,D,bridge,0.0,21.1376124564885,92.1680587053435
N1,Balu Khali Bridge,426.915,D,bridge,2.3380000000000223,21.1297680981982,92.1870470012012
N1,Wheke Kang Bridge,427.622,D,bridge,0.7069999999999936,21.125103688724,92.1913674700296
N1,Tasse Bridge,429.081,D,bridge,1.4590000000000032,21.1145580496021,92.1980208315649
N1,Naya Bazar(2) Bridge,436.789,D,bridge,7.70799999999997,21.0562943527173,92.2266452831521
N1,DONMIA,453.372,D,bridge,16.583000000000027,20.9253890280839,92.2649451585301
N2,SUNARAMPUR BRIGE,75.778,D,bridge,377.594,24.0381318831325,91.0249768686747
N2,Sherpur Bridge,191.19,D,bridge,115.41199999999999,24.6288681188679,91.6784364069182
N2,Shadipur Bridge,193.092,D,bridge,1.9020000000000152,24.6415227408637,91.6903787815061
N102,RAMRAIL BRIDGE.,68.007,D,bridge,125.08500000000001,23.9328134045563,91.1168121455635
N104,BARIPOLE BOX,39.991,D,bridge,28.016000000000005,22.9097675528695,91.101540877913
N104,Dotter Hut Bridge,47.345,D,bridge,7.353999999999999,22.8471995091891,91.0970113935135
N106,GODARPUR ARCH MASONARY,29.829,D,bridge,17.516,22.5385715529411,91.9626192764705
N106,CHAIRMAN GHAT BOX CULVERT(R),32.974,D,bridge,3.144999999999996,22.5427734848214,91.9853667017857
N106,Chairman Gate Box(L),32.974,D,bridge,0.0,22.5427734848214,91.9853667017857
N106,THANDHA CHOR ARCH MASONRY,37.488,D,bridge,4.514000000000003,22.5531626085714,92.0181951722448
N106,RANIRHAT BRIDGE,40.007,D,bridge,2.5189999999999984,22.563634790773,92.037962580798
N107,WEST GUNDONDI,3.435,D,bridge,36.571999999999996,22.3699561188073,91.9073696133027
N107,Military pool,7.288,D,bridge,3.853,22.3403250948616,91.9170669114624
N107,PACHURIA CULVERT 1,8.59,D,bridge,1.3019999999999996,22.329086592233,91.9145772391585
N107,PACHURIA CULVERT 2,8.947,D,bridge,0.3569999999999993,22.3263705473684,91.9153211807017
N108,South Kachia-1 Bridge,0.882,D,bridge,8.065,22.1037427264108,92.0823783778781
N108,Dostidar hat-2 Bridge.,2.542,D,bridge,1.6599999999999997,22.1100096648888,92.0962011768888
N108,Majherpara Bridge-1,12.506,D,bridge,9.964,22.1426408954838,92.1747301283871
N108,Majherpara Bazar Bridge.,13.166,D,bridge,0.6600000000000001,22.1464978874125,92.1783023517482
N204,KARAGANUT,17.857,D,bridge,4.690999999999999,24.1465048430246,91.4842855955555
N207,UTTOR KALAPUR,32.39,D,bridge,14.533000000000001,24.3789127764705,91.7506045882352
N207,GOMRA BOX CULVERT,40.416,D,bridge,8.025999999999996,24.449320990909,91.7617664030303
N208,Damai Bridge,24.89,D,bridge,15.525999999999996,24.6102586909297,91.9043834297052
N208,KUTALPUR,41.766,D,bridge,16.875999999999998,24.7514980282296,91.9199961492823
